2C,5H,7C,4S,3H,AH,4C,10H,4H,3C,9S,6C,5D,9H,2S,8S,7H,10D,2D,3D,JD,JH,9C,8D,3S,QC,2H,10S,5S,KC,QD,9D,5C,JC,AS,KD,KS,AD,6H,8H,6D,6S,AC,7D,7S,8C,KH,10C,JS,QH,4D,QS,
AH,9S,QC,9C,2D,5S,10S,9H,2C,10D,7H,7C,JH,6H,AD,4S,3C,KH,4H,10C,3D,AS,5C,7D,7S,KC,4D,10H,4C,JC,JD,5D,8C,QD,QH,5H,AC,6D,2H,9D,KS,3S,QS,8H,KD,6S,JS,3H,2S,6C,8D,8S,
8H,9H,KS,AC,6D,8S,2S,3D,7H,10C,4D,QD,3H,8C,KH,JH,5S,9C,AS,9D,6S,QS,9S,2H,10S,5C,JS,6H,5H,KC,AD,10D,4H,QH,2C,4S,10H,3C,2D,JC,5D,8D,KD,AH,4C,3S,QC,7D,JD,7S,7C,6C,
QS,2C,9C,3C,8H,AH,4S,JC,AS,3D,5H,AD,KS,KD,9D,JH,5C,QH,9H,KC,6S,6H,QC,8S,KH,6D,AC,7S,9S,JS,3H,8C,5D,10C,7D,2D,10D,7H,10S,3S,5S,10H,2S,4C,JD,2H,7C,8D,6C,QD,4D,4H,
10S,5D,6H,5H,JH,9H,QC,4H,3H,2D,AH,9C,AC,4D,8D,AS,5S,10H,4S,3S,JC,JD,6D,JS,7S,2C,7D,8S,5C,8C,6S,10D,AD,KH,7H,9D,QD,10C,3C,QH,2S,6C,QS,KD,4C,3D,KC,2H,KS,8H,7C,9S,
JC,9H,6S,KC,JH,QC,9D,AC,8C,JD,7S,2S,KH,6H,AS,10D,4S,7H,KD,3C,8D,5H,10H,3H,7D,6C,3S,QH,AH,5D,10S,6D,10C,5C,QD,KS,2C,4C,4H,9C,2D,9S,7C,5S,QS,8H,2H,4D,3D,AD,8S,JS,
KS,AS,10D,8C,JD,10C,JC,8D,AD,4H,3S,5S,8S,10S,6C,3D,KC,5C,4C,7S,7C,5H,3H,6D,8H,9D,10H,QC,2H,QH,AH,6S,9S,3C,2D,AC,KH,JS,9H,4D,2S,KD,5D,7H,7D,2C,4S,9C,6H,JH,QD,QS,
9C,2S,JS,AC,5D,QD,5S,4D,AH,9D,QH,10H,7C,KS,8H,6D,2H,3D,4H,10S,AD,QC,8C,3S,AS,8S,KH,JC,6S,3C,2C,6H,10C,4C,10D,KD,2D,5C,9H,6C,5H,8D,7H,3H,QS,7D,4S,JH,JD,7S,KC,9S,
2S,3S,10C,10D,7D,5C,AD,JH,6D,6C,5H,JS,9C,2H,8C,KD,10S,4C,JD,6H,9D,7C,7H,3C,5D,2C,JC,6S,8S,AS,2D,KC,QD,8D,KH,4H,9H,4S,5S,AH,7S,QH,8H,9S,QS,10H,QC,AC,3H,4D,KS,3D,
5H,KH,7S,JH,5D,10C,10D,3S,QC,JS,8H,AC,9C,KC,6D,3D,8C,3C,6C,AS,4C,6S,2C,9S,JD,AD,KD,5S,AH,7H,QS,10S,6H,4S,10H,3H,2H,9D,4H,7D,8S,7C,5C,9H,QD,KS,2D,2S,4D,QH,8D,JC,
7C,5D,4D,4C,5H,7D,8S,AC,7H,6C,6D,4S,AH,KD,7S,2C,8D,2H,10D,2D,KS,JD,8H,9D,AS,QH,6H,KC,6S,JS,10S,QS,8C,JC,3D,10H,JH,5C,2S,10C,QC,4H,KH,9C,QD,3S,9H,9S,3H,5S,3C,AD,
QS,AS,7D,5H,6C,7C,8C,3S,10D,5D,7H,5S,KD,2H,9H,4C,JC,QH,QD,AD,KC,4D,8H,9C,AH,JH,10H,8S,6H,10S,9D,JD,3H,7S,KH,KS,3D,2S,QC,9S,3C,8D,2D,4H,AC,2C,JS,6D,4S,6S,10C,5C,
AH,3S,AS,6C,4C,8C,10H,3D,6S,7S,QC,9S,2S,4S,8H,JS,JD,QD,10S,5H,6D,2H,8S,10D,6H,QS,JC,JH,KD,8D,KH,2C,7H,5D,7C,QH,5C,10C,9D,3C,KS,9C,KC,4D,5S,3H,9H,AC,4H,7D,AD,2D,
QC,5C,8D,JD,2H,10S,4C,10D,3C,2D,6S,9C,4S,JH,5S,AS,7C,QS,QH,8S,9S,3D,6H,AD,4D,5D,KS,2C,10H,3H,9D,5H,KC,8H,7S,KH,6D,10C,6C,3S,JC,4H,QD,2S,9H,7D,AC,8C,KD,7H,AH,JS,
3S,2D,10D,KD,2S,5S,8S,8C,4C,2H,7H,3H,7S,3D,AD,10C,QH,AS,3C,5C,6H,6S,9H,QS,QC,QD,6D,KH,10S,AH,8H,JD,4D,KS,2C,5H,6C,9C,4S,KC,AC,9D,4H,7D,JH,8D,10H,7C,JC,9S,JS,5D,
2H,7S,QS,2C,9H,9S,2D,6D,JC,AD,6C,4H,3H,9C,4C,KC,AH,10C,6H,7D,9D,KS,5H,JD,AC,3D,8S,6S,8H,4S,KD,JH,4D,QD,5S,7H,8D,10S,2S,JS,KH,10D,7C,QC,3S,5D,AS,5C,10H,3C,8C,QH,
10C,JD,KS,5H,7D,9C,3H,AC,AS,5D,9H,2C,10D,10S,8S,KC,QD,JC,6H,KH,8D,JS,5C,7H,KD,AH,8H,3D,9D,4H,QH,6C,5S,4S,4D,9S,3C,6S,8C,AD,7S,QC,7C,10H,2H,3S,JH,2D,4C,2S,6D,QS,
QH,JS,4D,8H,JC,KS,10H,5S,8D,4S,3D,7D,10S,7C,2H,9S,6D,7S,9D,AH,4H,JH,6S,5H,AS,QS,AC,9C,2S,10D,9H,10C,8C,3H,7H,6H,QD,2D,6C,JD,4C,QC,5D,2C,KC,AD,KH,KD,5C,3C,3S,8S,
2H,KC,KH,7S,5D,AD,4S,7C,3H,8H,AC,JC,7D,8C,6D,9H,6C,KD,8D,QS,10H,5S,4D,JS,6H,QH,10D,8S,4H,6S,3C,4C,2D,2S,3D,JH,5H,AH,10S,2C,3S,5C,KS,9D,AS,QD,9S,9C,JD,10C,QC,7H,
9H,QD,3H,4C,5C,10H,5D,4H,8C,AD,8D,AS,9C,8S,3C,JD,6H,AH,7S,3D,QC,8H,KS,6S,7C,KC,2D,10D,7H,3S,QH,2S,JS,QS,KH,10S,6D,9D,9S,7D,4S,5H,2H,AC,10C,JC,2C,6C,KD,5S,JH,4D,
8S,6S,5D,7C,AD,6C,3D,5C,2D,8H,3C,2C,3H,KH,KD,KC,9D,4H,AS,5S,6H,9S,6D,QD,10C,JS,2H,9C,7D,JD,JH,4D,7S,8C,9H,AH,4C,KS,10H,2S,4S,10S,QC,3S,QS,5H,AC,JC,10D,QH,8D,7H,
5D,8S,6D,KD,7C,KH,7S,5H,QD,KC,8D,4C,9C,3H,2S,2C,4D,QS,AD,2H,6H,10H,JC,JD,9S,8H,4S,6C,4H,10C,3S,AS,QC,10S,9D,KS,7H,JH,8C,9H,10D,3C,3D,QH,AH,2D,6S,5C,JS,5S,AC,7D,
4S,QC,KC,QH,8S,6C,4C,QS,JH,5H,10S,9H,JD,6H,AH,JS,3S,3C,7S,KD,5S,5C,10C,10D,4D,3D,2C,AS,8C,9S,6D,8H,QD,6S,9C,5D,7D,2S,KS,JC,10H,8D,4H,7H,AD,KH,3H,2D,9D,2H,7C,AC,
5H,KD,5D,2C,6S,AH,2H,10S,7D,QC,6C,3H,9D,10H,9S,8H,7S,5C,3C,10C,8S,JH,8D,4D,QD,7C,2D,AD,4H,7H,5S,AS,10D,QH,3D,9H,6H,4S,KH,2S,9C,JD,3S,4C,6D,KS,JC,KC,AC,QS,8C,JS,
4C,6C,QH,2H,9H,5D,7H,3C,8D,8H,2S,6H,QS,10D,AS,4H,2C,AH,10C,3H,8C,QD,JH,7C,JD,3D,KD,6S,10S,JS,8S,9C,6D,5C,2D,7D,5S,10H,5H,KH,AC,4S,4D,AD,9D,7S,KC,JC,QC,9S,KS,3S,
QH,6C,6H,9S,JS,3C,5H,JC,3H,7D,5D,2S,AD,3D,KH,8D,3S,4C,8H,10S,JH,7C,5S,9C,QS,2C,4S,4D,KD,2D,AC,AH,JD,9D,7S,6S,QD,2H,6D,8C,10D,9H,AS,7H,KC,4H,10H,5C,8S,KS,QC,10C,
KC,2C,10S,7S,2S,JH,5S,QD,4S,3C,3S,8C,AC,3H,KS,6H,QS,AH,KD,JS,2H,10H,7H,4C,9D,4H,8D,JC,6D,QH,8S,5D,KH,5C,4D,9S,6C,3D,10D,8H,9C,7C,6S,AS,AD,7D,2D,5H,9H,QC,10C,JD,
AC,4H,7D,6C,KS,KD,6D,KC,2D,10C,JC,4C,6H,AD,8C,5C,QD,10H,2H,5H,3D,7H,3C,5S,6S,4D,10D,9D,7S,4S,9H,JS,JD,8D,QH,KH,3S,8S,5D,9C,8H,QC,QS,AH,JH,AS,7C,9S,3H,2C,2S,10S,
7S,4H,4D,KS,6S,2H,4C,KC,2D,9D,5S,2S,QH,9C,AS,6C,KH,JD,6H,7H,3D,8C,AC,JC,8S,9S,2C,10H,7C,AH,5D,3C,JS,3H,AD,JH,8H,4S,6D,QC,3S,5C,10S,7D,10C,10D,5H,KD,9H,QS,QD,8D,
5H,3H,4S,AH,2D,8S,6D,2H,8H,3D,7D,9H,10H,5C,KD,2C,6S,QC,QD,4C,AC,10D,JH,AS,9S,JD,6H,AD,KS,JS,8C,4D,2S,3S,10C,5D,QH,JC,4H,9C,3C,7S,6C,7H,KC,QS,5S,10S,7C,8D,9D,KH,
2H,3D,5S,KC,3C,AD,5C,QC,5H,6H,7D,JC,JD,JH,AC,KS,KD,KH,6S,6C,10H,4C,QS,2C,2S,5D,3H,4D,6D,8H,8D,4S,10D,7H,7S,9C,10C,10S,9S,4H,2D,AH,JS,AS,8C,9D,QD,8S,9H,3S,7C,QH,
5H,10S,3H,KH,7D,7H,2S,JD,4H,QH,2D,9S,KS,3S,10D,10H,QS,9D,AH,QD,4D,JS,6D,4C,2H,3C,8D,5S,8H,6S,3D,7C,4S,AD,QC,5D,2C,5C,KC,AC,KD,JC,8S,9C,9H,6C,8C,7S,AS,10C,6H,JH,
QD,4H,4C,9D,3H,4D,QS,JD,JC,2S,7D,8D,7H,AD,9S,6S,6C,5C,2D,4S,6H,3D,JH,AH,10S,8C,5D,JS,8H,6D,KS,AS,AC,10D,10C,7S,8S,KD,QH,3S,QC,9C,2C,KC,3C,7C,5H,2H,9H,5S,10H,KH,
3H,4S,3S,KS,5D,10H,5S,2D,5C,6S,4H,8D,4C,JH,2H,2S,6D,9D,7H,AC,JD,7D,8S,3C,9S,6C,KH,QH,KD,8C,7S,10C,2C,AH,4D,8H,10D,6H,JC,AD,9C,QC,5H,JS,AS,9H,7C,QS,QD,10S,KC,3D,
QS,4C,JH,7D,2D,QH,5D,7S,3D,QD,JC,4D,5S,KD,8C,AS,6D,AH,9S,3C,7H,10D,2C,4S,10H,3H,KC,3S,10S,9D,2H,8D,JS,10C,6S,6H,KS,JD,6C,5H,8H,7C,4H,9C,5C,QC,AC,2S,AD,KH,8S,9H,
3D,8H,4D,AH,4H,3H,6S,8D,8C,KS,2C,3S,9C,AS,JD,5H,2H,KC,JC,6H,10S,9D,5S,7C,QH,QS,2D,6C,10D,KH,2S,10H,JH,7H,5D,KD,5C,JS,9S,4S,9H,QC,7S,8S,AD,10C,QD,6D,3C,4C,AC,7D,
3D,7H,5C,5S,6C,5H,3S,10C,8C,JC,KD,6D,2C,KH,QC,7S,9S,QS,4S,6S,KS,8S,AD,QH,9C,AS,4D,5D,JS,AC,10S,2H,AH,3H,10H,KC,7C,4C,10D,9D,7D,QD,9H,3C,JD,6H,4H,JH,8H,2S,8D,2D,
5D,2S,4C,6S,JC,3H,6C,4D,7D,10H,6D,KC,3C,9D,9H,QH,AS,JD,7H,8S,10C,5S,QS,4S,5C,8C,10S,10D,QC,2H,9C,4H,QD,8D,KH,2D,5H,3S,AC,AD,2C,8H,9S,7S,JH,KS,3D,7C,KD,6H,JS,AH,
3D,6S,6D,5D,8D,3C,AD,QH,KD,9S,AS,9D,8C,7H,2H,10S,8H,2D,JC,2C,3H,4D,QD,7C,2S,5H,9H,4C,4H,4S,JH,AC,KH,6H,7S,8S,10H,KS,7D,5S,5C,QC,9C,JD,JS,10D,QS,AH,KC,10C,6C,3S,
4C,5C,7S,6D,2S,9D,3S,8C,QS,10D,KD,2D,4H,10S,7C,5S,QH,AH,8H,AC,KS,7H,8D,8S,6C,5D,10C,KC,9S,6S,QC,3D,9H,4D,10H,6H,JD,9C,5H,AS,AD,2C,4S,QD,2H,KH,JH,3H,7D,JC,3C,JS,
9S,JC,QS,AS,5S,4H,8S,9D,7H,JS,6H,8D,QD,10D,KS,KC,2D,7S,8C,KD,4S,AC,2C,JH,10C,9H,3D,6S,3S,QH,10S,9C,KH,QC,2S,5C,AH,AD,2H,6C,5H,JD,7D,4D,7C,8H,6D,3C,3H,10H,4C,5D,
7C,QD,3H,8S,KC,6C,5H,AD,5C,9H,8D,4H,JS,10S,JD,5S,3D,JH,6S,2S,KD,QH,2H,KS,6D,AS,2D,3C,QC,AH,8H,QS,7S,4C,10C,2C,10D,4D,4S,JC,8C,7D,10H,9S,7H,AC,9D,6H,KH,9C,3S,5D,
QD,KS,6C,9S,9C,KC,QC,8H,AH,8C,QH,10D,QS,4C,7H,JH,4H,8D,2S,6D,4D,9H,5S,AD,7C,3C,5C,3H,3S,8S,7S,5H,4S,9D,10H,2D,5D,AC,JS,2H,2C,KD,3D,10C,6H,AS,JC,KH,10S,JD,6S,7D,
10H,QS,4H,4D,4C,7D,9D,QC,5D,8S,7H,5C,AD,9S,5H,6S,3C,JC,10D,QH,4S,3S,KH,10S,KD,8H,2D,7C,6H,9C,QD,10C,8C,9H,2H,2S,AC,6D,7S,JH,3H,2C,8D,3D,JS,KC,KS,AS,6C,5S,JD,AH,
KH,QD,5C,2C,QC,3C,4D,5D,9C,9H,6H,4C,8C,2D,10H,AC,9D,6C,8H,KC,2H,5S,8S,2S,JS,7C,6D,QH,JC,7D,10C,4H,JH,10D,9S,KD,JD,7S,8D,10S,6S,AS,3S,3H,KS,4S,AH,7H,AD,5H,QS,3D,
KS,2C,5C,QD,7D,JH,6H,2D,AH,AC,JC,AS,JS,QS,3D,9H,5S,10H,4D,7S,4C,7C,3H,3S,9C,4S,KC,AD,7H,KH,8S,9S,JD,10S,9D,8H,KD,10C,3C,4H,8C,10D,QC,8D,QH,6D,6C,5D,2H,6S,5H,2S,
AS,9C,JD,7S,5H,9H,10S,6D,QC,7C,AD,2D,5S,8H,6S,6C,7D,4S,5C,2C,8D,QS,4D,2H,10H,3S,7H,KC,JS,3C,KD,JH,4C,QH,QD,2S,10C,AH,5D,8C,9D,KS,10D,3D,AC,4H,6H,9S,8S,JC,KH,3H,
JH,QC,8H,2S,8S,10S,6H,5C,7C,2C,4D,4H,3S,9C,JC,3C,6D,4S,AC,AH,5D,QS,4C,5S,9S,2D,7D,KC,AD,7S,3D,9D,KD,JS,JD,6S,10D,10C,QH,6C,KH,8D,5H,KS,10H,3H,8C,AS,QD,2H,7H,9H,
7S,10D,10S,JD,JS,2D,AD,KD,3C,9D,4D,JC,AH,10C,4S,5H,3H,2S,4C,AS,KH,2C,5D,6C,7D,5C,KS,3D,7C,8C,8S,4H,10H,9C,7H,9S,JH,QC,9H,8D,QH,6D,8H,3S,QD,AC,KC,QS,6H,5S,6S,2H,
QC,7D,AD,5D,5C,6S,2S,3C,6H,10H,3D,9S,9C,7C,2D,AS,6C,3H,8H,4H,2C,7H,4D,QD,10C,9D,5H,QH,7S,KD,JH,5S,KC,JC,8C,9H,KH,AC,8S,4C,4S,6D,3S,AH,QS,10D,JS,8D,2H,JD,KS,10S,
3C,5S,2D,4H,9D,JH,JC,3H,9C,QD,AD,10S,8H,10H,7H,7C,2C,10C,7D,JD,QS,AH,5D,4D,3D,KC,KS,4C,4S,QH,8S,KD,QC,JS,7S,AS,2S,6S,6D,5C,KH,AC,10D,8C,9S,8D,3S,6C,5H,2H,6H,9H,
5S,JD,4S,10C,AD,AC,3H,6D,JC,4C,QC,7D,7S,2C,8D,QS,5C,AH,6C,AS,8H,10S,2S,QH,10D,5H,10H,9S,8C,JH,JS,9D,9C,7C,3S,QD,6S,2D,9H,6H,4H,7H,8S,4D,3C,KD,KH,KC,KS,2H,5D,3D,
6C,10H,3H,4S,7H,8C,KC,5C,4D,9H,AC,6D,5D,2H,4H,5S,QS,AD,2C,JS,KH,2S,10D,JH,9D,QC,5H,7C,KD,3S,9C,7S,10C,QD,QH,2D,10S,8H,7D,6S,AH,4C,3D,6H,9S,8S,AS,JC,JD,8D,3C,KS,
8H,9S,7H,QS,2S,QH,6C,JC,2H,AS,KS,5D,4H,7D,6S,6H,KC,8C,AD,9C,3H,10S,KD,6D,10H,7C,2D,9D,JD,7S,9H,QD,5C,QC,5S,8D,4S,AH,8S,3D,10C,JS,3C,JH,4C,AC,3S,KH,2C,10D,4D,5H,
5C,3S,6H,QD,4D,2D,QS,7H,JD,7D,4C,8S,AS,8H,9C,8C,QH,KC,KD,10D,JS,QC,2H,2S,6D,7S,7C,3C,9H,3H,5S,6C,6S,JH,AH,4H,AC,10C,KS,3D,KH,JC,9D,10H,2C,4S,5H,AD,8D,10S,9S,5D,
KH,7D,4C,JC,6S,KC,AH,2S,2H,6H,KD,9C,3S,JD,10D,8S,4H,QH,4S,JS,10S,QS,7C,5S,7H,QC,9D,2D,8D,QD,4D,9S,AC,AS,KS,10H,8H,5D,10C,2C,8C,9H,5C,3H,5H,3D,6C,3C,AD,6D,7S,JH,
8D,7S,6S,JS,4C,4S,2H,KH,7C,JH,QD,QS,7D,QC,3S,10C,10D,4D,7H,10H,9C,KD,8S,5S,6C,5D,3C,KS,9H,6H,2D,AC,8C,2C,4H,KC,3H,AH,5H,2S,6D,5C,9D,9S,JD,JC,8H,AS,3D,10S,QH,AD,
3H,4C,6H,2H,7D,KC,2S,9C,8S,AC,5S,7H,6S,2C,KD,8C,5C,3D,AH,7C,10S,JD,6C,5D,3C,9H,7S,AS,QD,8D,10H,KH,AD,4S,10D,3S,QC,KS,9S,JH,JS,9D,QH,4D,5H,4H,8H,10C,6D,2D,QS,JC,
4D,6S,QS,2C,5C,AH,10D,2S,6C,QH,QC,JC,2D,8H,KS,7C,QD,2H,3S,7S,3C,4S,7H,8D,10S,6D,AD,JD,5S,5H,JS,10C,5D,8C,AS,8S,9D,7D,KH,3D,4H,4C,9H,KC,9C,3H,9S,JH,6H,KD,AC,10H,
10C,5H,JD,7S,QC,KD,KH,2C,7D,6S,10H,7C,2S,QS,QD,7H,6C,6D,4D,AS,AC,9D,2D,6H,4H,9H,AH,3D,KC,JH,8C,9C,KS,4C,9S,8D,8H,JC,8S,3S,3C,QH,5C,4S,5S,10D,10S,2H,5D,3H,JS,AD,
3H,JH,6D,KD,2D,AS,KC,6C,KS,JD,4H,9H,AD,2H,5S,3C,8H,4D,3S,5H,9C,10H,10S,8S,JC,QS,6S,9S,8C,6H,3D,4S,8D,2S,4C,QC,5C,AH,10D,QH,JS,2C,KH,7H,7D,10C,9D,AC,7C,7S,QD,5D,
AS,QS,JH,KC,8H,6H,9S,4H,9C,3H,QC,QH,10H,5S,10S,10C,3D,4S,AH,JS,3C,9H,8D,8S,AC,KD,6S,6C,JD,5C,2S,7H,5D,4D,7D,3S,JC,AD,KS,7C,2D,8C,9D,4C,2C,7S,10D,5H,2H,QD,KH,6D,
KD,4D,9D,9C,7S,7D,QS,3C,6H,3D,9H,KS,5H,10H,8D,6D,3S,KH,5C,2D,4S,JS,QD,3H,8C,KC,QH,2C,AC,7C,AD,8H,5S,9S,JC,8S,5D,6C,7H,QC,10D,6S,4H,2H,2S,AS,10S,JH,10C,AH,JD,4C,
QS,QC,KH,AC,5C,3D,2S,9D,3S,9C,4C,8C,7D,7C,KC,AH,2C,JH,7H,2H,QH,8H,6H,QD,10C,9S,AS,3C,JC,5H,10D,5S,6S,8D,10S,JD,8S,4D,4H,KD,KS,2D,10H,4S,6C,3H,5D,AD,7S,9H,6D,JS,
5D,7D,9C,4H,6H,JS,10C,KC,3C,5S,2D,JD,6S,QS,10H,QH,AD,2H,9S,9H,JH,7H,4D,AS,AC,KD,3H,5C,QD,4S,8C,KH,10D,5H,7C,6D,2S,KS,9D,8H,2C,10S,QC,8S,3S,6C,8D,JC,3D,4C,AH,7S,
JH,4C,10C,QS,5S,AC,10S,5D,2H,KD,QD,6S,5H,3S,8S,4H,7D,9S,KC,4S,5C,7C,4D,2S,6C,2D,9H,7H,9C,8C,3D,AD,QH,6D,3C,2C,8D,KH,10D,AS,QC,KS,9D,JS,10H,8H,JC,3H,JD,AH,7S,6H,
3H,6D,3D,7D,8S,2D,KC,QH,5H,4D,2H,7H,2C,3C,3S,9S,2S,5C,KS,8C,QS,8H,10C,AC,10H,JS,QC,JH,9D,AH,6H,4S,9C,AD,6C,KH,10S,8D,AS,5S,5D,7C,7S,JC,KD,4H,9H,JD,QD,10D,4C,6S,
2D,10C,5H,AD,5D,2H,5S,7C,QC,7H,QH,3D,AS,10D,4C,5C,9D,9S,10S,4S,2S,4H,6H,JD,7S,9C,8D,KH,QS,QD,3C,8H,9H,6S,8S,4D,8C,KC,6C,10H,6D,JC,JH,JS,3S,2C,3H,7D,KD,AC,AH,KS,
4C,6S,6C,10D,AC,QD,5C,7D,10C,2H,9S,4S,5H,3H,4H,AH,8H,8D,JC,8C,KC,QH,3C,6D,JD,2D,10H,8S,7S,6H,QS,3D,9H,JH,KD,7C,7H,KS,2C,9C,AD,9D,4D,5D,QC,2S,3S,JS,KH,AS,10S,5S,
QH,8H,KC,6S,QD,8C,AH,5C,JH,KH,7H,7S,3C,2C,6H,KD,3H,QS,9D,5D,4D,9H,JD,AC,AD,8D,6D,7C,9S,10S,10H,2D,QC,10C,JC,5H,3S,4S,3D,JS,10D,4C,7D,5S,2S,8S,9C,2H,KS,AS,6C,4H,
7C,4D,6H,7D,8H,JH,3C,2D,9S,AS,9D,7H,JD,5C,7S,10C,9H,AC,2C,JC,KC,JS,5S,QD,AH,6S,10S,8S,4S,10D,QH,3S,10H,8D,4C,4H,KD,5H,9C,2H,6D,8C,3H,KH,3D,KS,QC,2S,QS,5D,6C,AD,
4S,5S,9D,9S,JS,4C,2C,8H,AC,3H,3S,10D,5C,2H,6C,9H,QS,KH,8D,9C,7H,JH,7D,QC,KS,JC,10H,JD,8S,7S,3C,3D,4H,QH,AH,4D,6D,5D,10S,2D,5H,2S,AD,7C,6H,QD,AS,8C,KD,6S,KC,10C,
7D,4H,JD,2C,KC,10S,10H,2D,QC,KH,6D,8D,9H,JH,2H,QH,5H,AC,QS,7H,4D,6C,9S,3S,4C,JS,3H,AD,AH,6H,8S,7C,JC,5C,5D,9D,10C,5S,8C,AS,4S,7S,2S,9C,KD,KS,6S,8H,QD,10D,3C,3D,
KH,2H,6D,QD,5C,4S,3H,4D,AC,7H,5S,9S,9H,QC,9D,AH,4H,JS,8H,5H,10C,10D,4C,10S,8D,3C,7S,7C,6C,8S,2C,3D,KD,6H,5D,2S,6S,AS,KC,JD,AD,8C,7D,JH,9C,QH,2D,QS,3S,10H,JC,KS,
10D,QS,4D,10H,JC,7C,2H,10S,7H,9C,4S,4C,QC,9D,JS,KH,8H,8D,KC,QH,8S,9H,5C,QD,3C,KD,5S,AS,JH,10C,6C,7S,2S,3S,JD,AH,AD,4H,2C,9S,7D,AC,6D,5H,8C,2D,3D,6H,5D,KS,3H,6S,
JS,4S,5C,6H,QC,QS,8C,JC,10C,10D,KH,10H,5S,8H,KD,8S,KS,7H,9D,KC,2S,4C,4H,8D,AS,2H,JH,7D,5H,AD,10S,4D,9H,6S,6C,5D,3H,9C,AH,7S,3D,9S,6D,7C,2C,3S,2D,3C,QH,AC,QD,JD,
9S,7H,KC,9H,QD,KS,10H,6S,10D,AS,3H,6C,7D,4H,4D,10C,JC,QS,KH,5H,5D,2H,QH,AD,8H,6H,10S,9D,8S,QC,2S,JD,8D,5S,4S,2C,7S,JH,3C,9C,3S,5C,3D,AC,7C,JS,6D,8C,4C,2D,AH,KD,
10H,JC,AC,7S,3D,4S,10D,6D,7C,AH,8S,9C,5S,9S,2C,4C,7D,8H,5H,KS,3S,2S,JH,QS,9H,7H,2D,5C,KC,AS,3H,KD,8D,JD,6C,JS,4H,QD,8C,4D,QC,10S,5D,6S,AD,KH,6H,2H,3C,9D,10C,QH,
4H,6S,KC,10S,7C,9C,7H,AC,4D,3C,10H,JC,5C,5S,5D,3D,9H,QD,QC,9D,JS,4S,JD,AS,KS,JH,6C,AH,2S,3S,8C,3H,QS,10C,5H,8D,8S,2H,7D,8H,KD,QH,6H,10D,6D,4C,2C,KH,AD,7S,9S,2D,
10C,7C,QD,2S,6C,10H,4S,AD,JD,JH,5H,QS,9H,2H,3S,8C,KH,3H,9D,3C,10S,8S,KS,6S,9C,2D,4D,QH,QC,5D,3D,8D,5S,6H,7S,KC,JC,AS,5C,2C,7D,6D,AH,7H,9S,KD,4H,JS,AC,10D,4C,8H,
10H,3H,JH,2D,8C,8H,9D,QH,4D,AC,3C,4S,QS,2S,4H,9S,6D,8D,5D,KS,7S,JC,6S,5S,JS,9C,5H,AS,7C,6H,AD,2C,9H,7D,10D,10C,2H,4C,3S,KH,JD,5C,QD,KD,7H,8S,AH,6C,KC,QC,3D,10S,
7S,3C,JC,JD,5H,9S,QC,QH,8H,2S,JS,8C,2D,4H,4C,3H,AS,6D,9C,JH,7H,7D,5S,4S,8D,KC,KH,5D,9D,QS,3S,8S,9H,6S,5C,3D,AH,KD,4D,2H,2C,10C,QD,AC,10H,10D,AD,6H,6C,7C,10S,KS,
JD,6C,KC,5C,QS,7S,7D,QC,9S,7C,10D,4H,6H,JC,8H,4D,8C,KH,5D,QH,9H,2H,4C,10H,3D,3H,9D,7H,9C,2D,6S,AC,10C,10S,6D,JS,3C,JH,5S,2C,4S,8S,KD,5H,8D,AH,AS,QD,2S,KS,AD,3S,
4H,AC,KH,JH,5H,8D,4S,2C,9S,2D,QH,7D,8C,2S,AD,5S,4D,3D,4C,KS,QD,9C,3S,AH,KD,5C,3H,JS,QC,10H,3C,7S,2H,10D,8S,6H,JD,AS,8H,6S,JC,6C,10S,QS,10C,KC,7H,9H,6D,5D,9D,7C,
7D,8C,6S,4C,3H,9C,7C,KD,8S,4H,2C,QD,5S,8H,4D,JS,AC,2H,8D,9H,10C,6D,5D,QC,7H,AS,10D,4S,6C,AH,JD,3D,QS,2D,JH,KC,KS,10S,3C,9D,9S,QH,7S,6H,5H,KH,10H,AD,2S,3S,JC,5C,
8H,9S,6C,KS,QC,5C,6H,8S,9H,7D,KC,9D,3C,3S,6D,3H,QS,8C,10D,2S,2D,4H,4D,QD,3D,QH,AD,AS,9C,2H,10S,4C,6S,JD,7C,AH,10H,7S,JS,5H,KH,JH,AC,KD,2C,5D,8D,5S,10C,7H,4S,JC,
5D,KC,JC,JD,8H,KS,9C,10S,9D,AD,6H,QD,6C,9H,9S,KH,QC,8D,AC,2C,3H,7S,8S,KD,3S,4H,AS,6D,6S,5C,10H,QS,3C,7D,JS,10C,JH,7H,2D,QH,5H,4D,4C,2H,4S,2S,AH,8C,7C,10D,5S,3D,
QD,9H,AS,6S,AC,5C,8S,4S,8H,AD,10D,3S,JC,2C,KD,2D,KS,8D,QC,3H,7D,7S,5H,10S,9D,4C,9S,QH,3D,4H,QS,6H,KC,JD,2S,8C,3C,5S,6D,5D,JS,2H,JH,6C,4D,7C,10C,7H,AH,KH,10H,9C,
9D,9H,KC,QC,4S,6H,10D,7S,KS,5S,4C,2S,AD,8C,3S,7C,5H,5C,10C,2C,QS,6D,AS,JS,8D,6S,3D,8H,10S,5D,AC,JD,3H,KH,3C,9S,JH,4D,7D,2D,QH,QD,7H,9C,6C,2H,8S,JC,AH,10H,4H,KD,
